Year,Disaster Subgroup,Disaster Type,Country,ISO,Region,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Affected
2008,Hydrological,Flood,Bangladesh,BGD,Southern Asia,2008,6.0,26.0,2008,7.0,13.0,20002.0
2008,Geophysical,Earthquake,China,CHN,Eastern Asia,2008,5.0,12.0,2008,5.0,12.0,45976596.0
2008,Hydrological,Flood,China,CHN,Eastern Asia,2008,5.0,27.0,2008,6.0,5.0,538166.0
2008,Hydrological,Flood,China,CHN,Eastern Asia,2008,6.0,7.0,2008,6.0,22.0,1600000.0
2008,Hydrological,Flood,China,CHN,Eastern Asia,2008,10.0,31.0,2008,11.0,4.0,411000.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,2.0,11.0,2008,2.0,27.0,3500.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,11.0,15.0,2008,11.0,16.0,84420.0
2008,Hydrological,Flood,India,IND,Southern Asia,2008,6.0,11.0,2008,7.0,21.0,7900000.0
2008,Hydrological,Flood,India,IND,Southern Asia,2008,9.0,14.0,2008,9.0,21.0,2400000.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,3.0,1.0,2008,3.0,14.0,12000.0
2008,Hydrological,Flood,India,IND,Southern Asia,2008,8.0,30.0,2008,9.0,8.0,2600000.0
2008,Meteorological,Storm,China,CHN,Eastern Asia,2008,8.0,22.0,2008,8.0,23.0,900000.0
2008,Meteorological,Storm,China,CHN,Eastern Asia,2008,4.0,17.0,2008,4.0,19.0,
2008,Meteorological,Extreme temperature ,China,CHN,Eastern Asia,2008,1.0,10.0,2008,2.0,5.0,77000000.0
2008,Meteorological,Storm,Bangladesh,BGD,Southern Asia,2008,10.0,27.0,2008,10.0,27.0,200.0
2008,Meteorological,Storm,China,CHN,Eastern Asia,2008,6.0,24.0,2008,6.0,27.0,340000.0
2008,Meteorological,Storm,China,CHN,Eastern Asia,2008,7.0,28.0,2008,8.0,8.0,93006.0
2008,Meteorological,Storm,China,CHN,Eastern Asia,2008,8.0,8.0,2008,8.0,11.0,42000.0
2008,Meteorological,Storm,Hong Kong,HKG,Eastern Asia,2008,9.0,25.0,2008,9.0,25.0,58.0
2008,Meteorological,Storm,India,IND,Southern Asia,2008,5.0,14.0,2008,5.0,14.0,50.0
2008,Climatological,Drought,Afghanistan,AFG,Southern Asia,2008,10.0,,2008,10.0,,280000.0
2008,Meteorological,Extreme temperature ,China,CHN,Eastern Asia,2008,2.0,14.0,2008,2.0,18.0,
2008,Hydrological,Flood,Afghanistan,AFG,Southern Asia,2008,8.0,,2008,8.0,,1180.0
2008,Biological,Epidemic,Afghanistan,AFG,Southern Asia,2008,10.0,6.0,2008,,,1100.0
2008,Hydrological,Flood,Bangladesh,BGD,Southern Asia,2008,8.0,30.0,2008,9.0,8.0,615638.0
2008,Hydrological,Landslide,Bangladesh,BGD,Southern Asia,2008,8.0,16.0,2008,8.0,16.0,50.0
2008,Meteorological,Storm,Bangladesh,BGD,Southern Asia,2008,3.0,22.0,2008,3.0,22.0,200.0
2008,Meteorological,Storm,China,CHN,Eastern Asia,2008,6.0,3.0,2008,6.0,3.0,100.0
2008,Geophysical,Earthquake,China,CHN,Eastern Asia,2008,8.0,5.0,2008,8.0,5.0,13529.0
2008,Geophysical,Earthquake,China,CHN,Eastern Asia,2008,8.0,21.0,2008,8.0,21.0,160.0
2008,Geophysical,Earthquake,China,CHN,Eastern Asia,2008,8.0,30.0,2008,8.0,30.0,1000589.0
2008,Geophysical,Earthquake,China,CHN,Eastern Asia,2008,10.0,6.0,2008,10.0,6.0,754.0
2008,Geophysical,Earthquake,China,CHN,Eastern Asia,2008,12.0,25.0,2008,12.0,25.0,27169.0
2008,Geophysical,Earthquake,China,CHN,Eastern Asia,2008,5.0,25.0,2008,5.0,25.0,351000.0
2008,Hydrological,Flood,China,CHN,Eastern Asia,2008,5.0,2.0,2008,5.0,5.0,780000.0
2008,Hydrological,Flood,China,CHN,Eastern Asia,2008,8.0,7.0,2008,8.0,11.0,810000.0
2008,Hydrological,Flood,China,CHN,Eastern Asia,2008,10.0,10.0,2008,10.0,16.0,50000.0
2008,Hydrological,Flood,China,CHN,Eastern Asia,2008,7.0,7.0,2008,7.0,7.0,3000000.0
2008,Hydrological,Landslide,China,CHN,Eastern Asia,2008,3.0,14.0,2008,3.0,14.0,
2008,Hydrological,Landslide,China,CHN,Eastern Asia,2008,6.0,13.0,2008,6.0,13.0,
2008,Hydrological,Landslide,China,CHN,Eastern Asia,2008,9.0,8.0,2008,9.0,8.0,35.0
2008,Hydrological,Landslide,China,CHN,Eastern Asia,2008,7.0,8.0,2008,7.0,8.0,
2008,Meteorological,Storm,China,CHN,Eastern Asia,2008,9.0,24.0,2008,9.0,25.0,
2008,Meteorological,Storm,China,CHN,Eastern Asia,2008,9.0,28.0,2008,9.0,28.0,
2008,Climatological,Drought,China,CHN,Eastern Asia,2008,11.0,,2009,2.0,,3700000.0
2008,Meteorological,Storm,Hong Kong,HKG,Eastern Asia,2008,8.0,5.0,2008,8.0,5.0,37.0
2008,Meteorological,Storm,Hong Kong,HKG,Eastern Asia,2008,9.0,22.0,2008,9.0,22.0,112.0
2008,Geophysical,Earthquake,Indonesia,IDN,South-Eastern Asia,2008,2.0,20.0,2008,2.0,20.0,25.0
2008,Geophysical,Earthquake,Indonesia,IDN,South-Eastern Asia,2008,9.0,9.0,2008,9.0,9.0,625.0
2008,Geophysical,Earthquake,Indonesia,IDN,South-Eastern Asia,2008,11.0,16.0,2008,11.0,16.0,10077.0
2008,Geophysical,Volcanic activity,Indonesia,IDN,South-Eastern Asia,2008,4.0,15.0,2008,4.0,15.0,600.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,2.0,8.0,2008,2.0,12.0,7000.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,4.0,23.0,2008,4.0,27.0,34514.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,1.0,2.0,2008,1.0,6.0,1000.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,2.0,1.0,2008,2.0,6.0,89761.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,1.0,30.0,2008,1.0,31.0,40000.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,3.0,10.0,2008,4.0,3.0,60000.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,9.0,6.0,2008,9.0,8.0,118000.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,10.0,,2008,10.0,,11000.0
2008,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2008,12.0,26.0,2009,1.0,12.0,15000.0
2008,Hydrological,Landslide,Indonesia,IDN,South-Eastern Asia,2008,5.0,5.0,2008,5.0,5.0,
2008,Hydrological,Flood,India,IND,Southern Asia,2008,11.0,27.0,2008,12.0,4.0,803740.0
2008,Hydrological,Flood,India,IND,Southern Asia,2008,7.0,5.0,2008,7.0,14.0,50000.0
2008,Hydrological,Flood,India,IND,Southern Asia,2008,9.0,5.0,2008,9.0,11.0,
2008,Hydrological,Flood,India,IND,Southern Asia,2008,7.0,20.0,2008,8.0,8.0,225000.0
2008,Hydrological,Landslide,India,IND,Southern Asia,2008,2.0,8.0,2008,2.0,8.0,
2008,Meteorological,Extreme temperature ,India,IND,Southern Asia,2008,12.0,,2009,1.0,,
2009,Meteorological,Storm,India,IND,Southern Asia,2009,5.0,25.0,2009,5.0,25.0,5100000.0
2009,Meteorological,Storm,Bangladesh,BGD,Southern Asia,2009,5.0,25.0,2009,5.0,26.0,3935341.0
2009,Meteorological,Storm,China,CHN,Eastern Asia,2009,6.0,14.0,2009,6.0,15.0,48631.0
2009,Meteorological,Storm,China,CHN,Eastern Asia,2009,6.0,3.0,2009,6.0,6.0,215.0
2009,Hydrological,Flood,Afghanistan,AFG,Southern Asia,2009,4.0,4.0,2009,4.0,15.0,2500.0
2009,Hydrological,Flood,Afghanistan,AFG,Southern Asia,2009,3.0,25.0,2009,5.0,24.0,60016.0
2009,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2009,1.0,27.0,2009,2.0,2.0,12000.0
2009,Hydrological,Flood,Indonesia,IDN,South-Eastern Asia,2009,3.0,26.0,2009,3.0,27.0,1600.0
2009,Meteorological,Storm,India,IND,Southern Asia,2009,3.0,31.0,2009,3.0,31.0,9050.0
2009,Geophysical,Earthquake,Afghanistan,AFG,Southern Asia,2009,4.0,16.0,2009,4.0,16.0,3309.0
2009,Hydrological,Landslide,Afghanistan,AFG,Southern Asia,2009,1.0,18.0,2009,1.0,18.0,32.0
2009,Meteorological,Storm,Bangladesh,BGD,Southern Asia,2009,4.0,19.0,2009,4.0,20.0,19209.0
2009,Meteorological,Storm,Bhutan,BTN,Southern Asia,2009,5.0,25.0,2009,5.0,26.0,
2009,Geophysical,Earthquake,China,CHN,Eastern Asia,2009,1.0,25.0,2009,1.0,25.0,4549.0
2009,Hydrological,Flood,China,CHN,Eastern Asia,2009,4.0,1.0,2009,6.0,8.0,5630000.0
2009,Hydrological,Flood,China,CHN,Eastern Asia,2009,7.0,,2009,7.0,,
2009,Hydrological,Flood,China,CHN,Eastern Asia,2009,6.0,19.0,2009,6.0,22.0,106000.0
2009,Hydrological,Landslide,China,CHN,Eastern Asia,2009,6.0,5.0,2009,6.0,5.0,
2009,Geophysical,Earthquake,Indonesia,IDN,South-Eastern Asia,2009,1.0,3.0,2009,1.0,3.0,4250.0
2009,Geophysical,Earthquake,Indonesia,IDN,South-Eastern Asia,2009,2.0,11.0,2009,2.0,11.0,3049.0
2009,Hydrological,Landslide,Indonesia,IDN,South-Eastern Asia,2009,1.0,18.0,2009,1.0,18.0,5.0
2009,Meteorological,Extreme temperature ,India,IND,Southern Asia,2009,4.0,14.0,2009,6.0,26.0,25.0
2007,Geophysical,Earthquake,Japan,JPN,Eastern Asia,2007,7.0,16.0,2007,7.0,16.0,14000.0
2007,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2007,8.0,8.0,2007,8.0,13.0,921462.0
2007,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2007,9.0,29.0,2007,10.0,12.0,2000.0
2007,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2007,11.0,25.0,2007,12.0,2.0,443115.0
2007,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2007,11.0,18.0,2007,11.0,23.0,35333.0
2007,Geophysical,Earthquake,Tajikistan,TJK,Central Asia,2007,7.0,21.0,2007,7.0,21.0,7003.0
2007,Meteorological,Storm,Taiwan (Province of China),TWN,Eastern Asia,2007,10.0,6.0,2007,10.0,10.0,1067.0
2007,Meteorological,Storm,Pakistan,PAK,Southern Asia,2007,6.0,26.0,2007,7.0,6.0,1650000.0
2007,Meteorological,Storm,Japan,JPN,Eastern Asia,2007,7.0,13.0,2007,7.0,16.0,40012.0
2007,Hydrological,Flood,'Korea (the Democratic People''s Republic of)',PRK,Eastern Asia,2007,8.0,7.0,2007,8.0,25.0,1170518.0
2007,Hydrological,Flood,Japan,JPN,Eastern Asia,2007,7.0,4.0,2007,7.0,12.0,10000.0
2007,Hydrological,Flood,Kyrgyzstan,KGZ,Central Asia,2007,4.0,17.0,2007,4.0,25.0,845.0
2007,Hydrological,Flood,Sri Lanka,LKA,Southern Asia,2007,5.0,2.0,2007,5.0,7.0,121000.0
2007,Hydrological,Flood,Nepal,NPL,Southern Asia,2007,7.0,23.0,2007,10.0,2.0,640706.0
2007,Hydrological,Flood,Pakistan,PAK,Southern Asia,2007,8.0,12.0,2007,8.0,14.0,
2007,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2007,11.0,18.0,2007,11.0,21.0,16463.0
2007,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2007,10.0,27.0,2007,11.0,1.0,
2007,Hydrological,Flood,Tajikistan,TJK,Central Asia,2007,4.0,16.0,2007,4.0,20.0,17184.0
2007,Hydrological,Flood,Myanmar,MMR,South-Eastern Asia,2007,8.0,14.0,2007,8.0,29.0,61744.0
2007,Hydrological,Flood,Thailand,THA,South-Eastern Asia,2007,12.0,7.0,2007,12.0,21.0,65000.0
2007,Hydrological,Flood,India,IND,Southern Asia,2007,2.0,11.0,2007,2.0,16.0,8.0
2007,Hydrological,Flood,Pakistan,PAK,Southern Asia,2007,6.0,23.0,2007,6.0,25.0,186.0
2007,Meteorological,Extreme temperature ,Turkey,TUR,Western Asia,2007,6.0,,2007,6.0,,
2007,Meteorological,Storm,Japan,JPN,Eastern Asia,2007,9.0,17.0,2007,9.0,25.0,
2007,Meteorological,Storm,Japan,JPN,Eastern Asia,2007,8.0,28.0,2007,9.0,8.0,982.0
2007,Meteorological,Storm,Korea (the Republic of),KOR,Eastern Asia,2007,9.0,16.0,2007,9.0,19.0,602.0
2007,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2007,8.0,17.0,2007,8.0,24.0,380000.0
2007,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2007,9.0,17.0,2007,9.0,25.0,30000.0
2007,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2007,9.0,18.0,2007,9.0,18.0,64000.0
2007,Meteorological,Storm,'Korea (the Democratic People''s Republic of)',PRK,Eastern Asia,2007,9.0,17.0,2007,9.0,25.0,1649.0
2007,Meteorological,Storm,Viet Nam,VNM,South-Eastern Asia,2007,9.0,29.0,2007,10.0,12.0,685430.0
2007,Hydrological,Flood,Iran (Islamic Republic of),IRN,Southern Asia,2007,6.0,27.0,2007,6.0,29.0,
2007,Biological,Epidemic,Iraq,IRQ,Western Asia,2007,8.0,14.0,2007,10.0,3.0,4696.0
2007,Geophysical,Earthquake,Japan,JPN,Eastern Asia,2007,4.0,15.0,2007,4.0,15.0,201.0
2007,Meteorological,Extreme temperature ,Japan,JPN,Eastern Asia,2007,8.0,,2007,8.0,17.0,3000.0
2007,Hydrological,Flood,Cambodia,KHM,South-Eastern Asia,2007,8.0,10.0,2007,8.0,24.0,19000.0
2007,Biological,Epidemic,Cambodia,KHM,South-Eastern Asia,2007,7.0,,2007,7.0,,17000.0
2007,Hydrological,Flood,Korea (the Republic of),KOR,Eastern Asia,2007,9.0,4.0,2007,9.0,7.0,1000.0
2007,Climatological,Wildfire,Lebanon,LBN,Western Asia,2007,10.0,1.0,2007,10.0,4.0,15.0
2007,Hydrological,Flood,Sri Lanka,LKA,Southern Asia,2007,12.0,16.0,2008,1.0,1.0,250000.0
2007,Hydrological,Flood,Maldives,MDV,Southern Asia,2007,5.0,15.0,2007,5.0,17.0,1649.0
2007,Hydrological,Flood,Myanmar,MMR,South-Eastern Asia,2007,5.0,3.0,2007,5.0,9.0,3000.0
2007,Hydrological,Flood,Myanmar,MMR,South-Eastern Asia,2007,7.0,6.0,2007,7.0,11.0,101920.0
2007,Biological,Epidemic,Myanmar,MMR,South-Eastern Asia,2007,7.0,,2007,7.0,,
2007,Hydrological,Flood,Malaysia,MYS,South-Eastern Asia,2007,12.0,7.0,2007,12.0,21.0,29000.0
2007,Biological,Epidemic,Malaysia,MYS,South-Eastern Asia,2007,7.0,,2007,7.0,,
2007,Hydrological,Flood,Pakistan,PAK,Southern Asia,2007,6.0,16.0,2007,6.0,20.0,500.0
2007,Hydrological,Flood,Pakistan,PAK,Southern Asia,2007,8.0,10.0,2007,8.0,13.0,20.0
2007,Hydrological,Flood,Pakistan,PAK,Southern Asia,2007,6.0,28.0,2007,7.0,22.0,2000.0
2007,Hydrological,Flood,Pakistan,PAK,Southern Asia,2007,7.0,20.0,2007,7.0,20.0,
2007,Geophysical,Volcanic activity,Philippines (the),PHL,South-Eastern Asia,2007,7.0,31.0,2007,7.0,31.0,14036.0
2007,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2007,11.0,28.0,2007,11.0,28.0,33571.0
2007,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2007,12.0,1.0,2007,12.0,4.0,12205.0
2007,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2007,11.0,4.0,2007,11.0,6.0,33884.0
2007,Climatological,Drought,Philippines (the),PHL,South-Eastern Asia,2007,8.0,,2007,8.0,,
2007,Hydrological,Flood,Thailand,THA,South-Eastern Asia,2007,5.0,11.0,2007,5.0,21.0,1000.0
2007,Hydrological,Flood,Thailand,THA,South-Eastern Asia,2007,9.0,5.0,2007,11.0,10.0,17000.0
2007,Hydrological,Flood,Thailand,THA,South-Eastern Asia,2007,10.0,22.0,2007,10.0,29.0,100000.0
2007,Hydrological,Landslide,Tajikistan,TJK,Central Asia,2007,12.0,22.0,2007,12.0,22.0,
2007,Hydrological,Flood,Tajikistan,TJK,Central Asia,2007,7.0,22.0,2007,7.0,22.0,125.0
2007,Hydrological,Flood,Turkey,TUR,Western Asia,2007,5.0,27.0,2007,6.0,1.0,750.0
2007,Hydrological,Flood,Turkey,TUR,Western Asia,2007,8.0,3.0,2007,8.0,3.0,186.0
2007,Hydrological,Flood,Turkey,TUR,Western Asia,2007,11.0,16.0,2007,11.0,21.0,2250.0
2007,Meteorological,Storm,Taiwan (Province of China),TWN,Eastern Asia,2007,8.0,17.0,2007,8.0,24.0,1812.0
2007,Hydrological,Flood,Viet Nam,VNM,South-Eastern Asia,2007,8.0,5.0,2007,8.0,7.0,416130.0
2007,Hydrological,Flood,Viet Nam,VNM,South-Eastern Asia,2007,11.0,10.0,2007,11.0,21.0,150000.0
2007,Hydrological,Flood,Viet Nam,VNM,South-Eastern Asia,2007,10.0,14.0,2007,10.0,24.0,22000.0
2007,Hydrological,Flood,Viet Nam,VNM,South-Eastern Asia,2007,10.0,28.0,2007,11.0,9.0,94042.0
2007,Biological,Epidemic,Viet Nam,VNM,South-Eastern Asia,2007,7.0,,2007,7.0,,
2007,Hydrological,Flood,Viet Nam,VNM,South-Eastern Asia,2007,10.0,20.0,2007,11.0,2.0,280000.0
2007,Geophysical,Volcanic activity,Yemen,YEM,Western Asia,2007,9.0,30.0,2007,9.0,30.0,15.0
2007,Hydrological,Flood,Yemen,YEM,Western Asia,2007,8.0,1.0,2007,8.0,27.0,
2008,Meteorological,Storm,Sri Lanka,LKA,Southern Asia,2008,4.0,27.0,2008,5.0,3.0,50000.0
2008,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2008,6.0,21.0,2008,6.0,23.0,4785460.0
2008,Meteorological,Storm,Taiwan (Province of China),TWN,Eastern Asia,2008,7.0,18.0,2008,7.0,19.0,8.0
2008,Meteorological,Storm,Viet Nam,VNM,South-Eastern Asia,2008,8.0,8.0,2008,8.0,11.0,57630.0
2008,Meteorological,Storm,Viet Nam,VNM,South-Eastern Asia,2008,9.0,25.0,2008,9.0,28.0,58511.0
2008,Hydrological,Flood,Nepal,NPL,Southern Asia,2008,7.0,,2008,8.0,,70000.0
2008,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2008,5.0,18.0,2008,5.0,18.0,1496668.0
2008,Meteorological,Storm,Taiwan (Province of China),TWN,Eastern Asia,2008,9.0,16.0,2008,9.0,16.0,20.0
2008,Meteorological,Storm,Iran (Islamic Republic of),IRN,Southern Asia,2008,1.0,,2008,1.0,,
2008,Geophysical,Earthquake,Japan,JPN,Eastern Asia,2008,6.0,13.0,2008,6.0,13.0,448.0
2008,Geophysical,Earthquake,Japan,JPN,Eastern Asia,2008,7.0,23.0,2008,7.0,24.0,470.0
2008,Hydrological,Flood,'Lao People''s Democratic Republic (the)',LAO,South-Eastern Asia,2008,8.0,12.0,2008,8.0,18.0,204190.0
2008,Hydrological,Flood,Sri Lanka,LKA,Southern Asia,2008,5.0,29.0,2008,6.0,5.0,362582.0
2008,Hydrological,Flood,Sri Lanka,LKA,Southern Asia,2008,3.0,12.0,2008,3.0,14.0,54323.0
2008,Hydrological,Flood,Malaysia,MYS,South-Eastern Asia,2008,12.0,1.0,2008,12.0,4.0,2000.0
2008,Hydrological,Flood,Nepal,NPL,Southern Asia,2008,9.0,22.0,2008,9.0,29.0,180003.0
2008,Geophysical,Earthquake,Pakistan,PAK,Southern Asia,2008,10.0,28.0,2008,10.0,28.0,75320.0
2008,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2008,2.0,12.0,2008,3.0,12.0,875343.0
2008,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2008,9.0,22.0,2008,9.0,22.0,46132.0
2008,Hydrological,Flood,Viet Nam,VNM,South-Eastern Asia,2008,10.0,19.0,2008,10.0,20.0,12004.0
2008,Hydrological,Flood,Viet Nam,VNM,South-Eastern Asia,2008,8.0,26.0,2008,8.0,28.0,
2008,Hydrological,Flood,Viet Nam,VNM,South-Eastern Asia,2008,10.0,27.0,2008,11.0,4.0,600000.0
2008,Meteorological,Storm,Myanmar,MMR,South-Eastern Asia,2008,5.0,2.0,2008,5.0,3.0,2420000.0
2008,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2008,7.0,28.0,2008,7.0,29.0,22081.0
2008,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2008,8.0,4.0,2008,8.0,4.0,4498.0
2008,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2008,11.0,6.0,2008,11.0,11.0,474.0
2008,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2008,5.0,13.0,2008,5.0,13.0,8390.0
2008,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2008,7.0,18.0,2008,7.0,18.0,31130.0
2008,Meteorological,Storm,Thailand,THA,South-Eastern Asia,2008,5.0,2.0,2008,5.0,3.0,1000.0
2008,Meteorological,Storm,Thailand,THA,South-Eastern Asia,2008,8.0,11.0,2008,8.0,20.0,
2008,Meteorological,Storm,Taiwan (Province of China),TWN,Eastern Asia,2008,7.0,27.0,2008,7.0,27.0,
2008,Meteorological,Storm,Taiwan (Province of China),TWN,Eastern Asia,2008,9.0,28.0,2008,9.0,28.0,60.0
2008,Meteorological,Storm,Viet Nam,VNM,South-Eastern Asia,2008,9.0,30.0,2008,9.0,30.0,31680.0
2008,Meteorological,Storm,Viet Nam,VNM,South-Eastern Asia,2008,11.0,5.0,2008,11.0,5.0,
2008,Meteorological,Storm,Viet Nam,VNM,South-Eastern Asia,2008,11.0,17.0,2008,11.0,20.0,8828.0
2008,Climatological,Drought,Tajikistan,TJK,Central Asia,2008,10.0,,2008,10.0,,800000.0
2008,Meteorological,Extreme temperature ,Tajikistan,TJK,Central Asia,2008,1.0,,2008,2.0,,2000000.0
2008,Hydrological,Flood,Yemen,YEM,Western Asia,2008,10.0,23.0,2008,10.0,24.0,25064.0
2008,Hydrological,Flood,India,IND,Southern Asia,2008,3.0,20.0,2008,3.0,28.0,10278.0
2008,Geophysical,Earthquake,Iran (Islamic Republic of),IRN,Southern Asia,2008,5.0,1.0,2008,5.0,1.0,170.0
2008,Geophysical,Earthquake,Iran (Islamic Republic of),IRN,Southern Asia,2008,9.0,10.0,2008,9.0,10.0,20545.0
2008,Hydrological,Flood,Iran (Islamic Republic of),IRN,Southern Asia,2008,9.0,9.0,2008,9.0,10.0,200.0
2008,Hydrological,Flood,Iran (Islamic Republic of),IRN,Southern Asia,2008,8.0,7.0,2008,8.0,8.0,1280.0
2008,Hydrological,Flood,Iraq,IRQ,Western Asia,2008,9.0,10.0,2008,9.0,11.0,600.0
2008,Biological,Epidemic,Iraq,IRQ,Western Asia,2008,8.0,7.0,2008,11.0,27.0,892.0
2008,Hydrological,Flood,Japan,JPN,Eastern Asia,2008,7.0,28.0,2008,7.0,29.0,50003.0
2008,Meteorological,Extreme temperature ,Japan,JPN,Eastern Asia,2008,7.0,,2008,7.0,,
2008,Hydrological,Flood,Kazakhstan,KAZ,Central Asia,2008,2.0,20.0,2008,3.0,3.0,13000.0
2008,Geophysical,Earthquake,Kyrgyzstan,KGZ,Central Asia,2008,1.0,13.0,2008,1.0,13.0,3000.0
2008,Geophysical,Earthquake,Kyrgyzstan,KGZ,Central Asia,2008,10.0,5.0,2008,10.0,5.0,1197.0
2008,Hydrological,Flood,Korea (the Republic of),KOR,Eastern Asia,2008,5.0,4.0,2008,5.0,4.0,13.0
2008,Hydrological,Flood,Sri Lanka,LKA,Southern Asia,2008,11.0,22.0,2008,12.0,4.0,360000.0
2008,Meteorological,Storm,Mongolia,MNG,Eastern Asia,2008,5.0,26.0,2008,6.0,,
2008,Biological,Epidemic,Mongolia,MNG,Eastern Asia,2008,5.0,1.0,2008,9.0,10.0,3151.0
2008,Hydrological,Flood,Malaysia,MYS,South-Eastern Asia,2008,12.0,28.0,2009,1.0,19.0,6000.0
2008,Hydrological,Flood,Pakistan,PAK,Southern Asia,2008,5.0,24.0,2008,5.0,26.0,
2008,Hydrological,Flood,Pakistan,PAK,Southern Asia,2008,8.0,2.0,2008,8.0,4.0,200012.0
2008,Hydrological,Flood,Pakistan,PAK,Southern Asia,2008,8.0,9.0,2008,8.0,20.0,90752.0
2008,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2008,6.0,6.0,2008,6.0,6.0,1000.0
2008,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2008,11.0,21.0,2008,11.0,24.0,239763.0
2008,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2008,12.0,1.0,2008,12.0,4.0,50000.0
2008,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2008,8.0,8.0,2008,8.0,8.0,39530.0
2008,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2008,1.0,18.0,2008,1.0,18.0,29184.0
2008,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2008,6.0,17.0,2008,6.0,17.0,2391.0
2008,Hydrological,Flood,Philippines (the),PHL,South-Eastern Asia,2008,9.0,4.0,2008,9.0,13.0,365678.0
2008,Hydrological,Landslide,Philippines (the),PHL,South-Eastern Asia,2008,9.0,6.0,2008,9.0,6.0,5028.0
2008,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2008,4.0,13.0,2008,4.0,13.0,
2008,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2008,8.0,22.0,2008,8.0,22.0,429463.0
2008,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2008,9.0,29.0,2008,9.0,29.0,27683.0
2008,Hydrological,Flood,"Palestine, State of",PSE,Western Asia,2008,10.0,27.0,2008,10.0,30.0,
2008,Climatological,Drought,Syrian Arab Republic,SYR,Western Asia,2008,,,2010,,,1300000.0
2008,Hydrological,Flood,Thailand,THA,South-Eastern Asia,2008,11.0,20.0,2008,12.0,20.0,700000.0
2008,Hydrological,Flood,Thailand,THA,South-Eastern Asia,2008,12.0,29.0,2009,1.0,19.0,32584.0
2008,Hydrological,Flood,Thailand,THA,South-Eastern Asia,2008,9.0,13.0,2008,10.0,7.0,839573.0
2008,Climatological,Drought,Thailand,THA,South-Eastern Asia,2008,4.0,,2008,,,10000000.0
2008,Climatological,Wildfire,Turkey,TUR,Western Asia,2008,8.0,1.0,2008,8.0,5.0,300.0
2008,Meteorological,Storm,Taiwan (Province of China),TWN,Eastern Asia,2008,9.0,23.0,2008,9.0,23.0,
2008,Hydrological,Flood,Viet Nam,VNM,South-Eastern Asia,2008,5.0,11.0,2008,5.0,12.0,500.0
2008,Hydrological,Flood,Viet Nam,VNM,South-Eastern Asia,2008,12.0,25.0,2009,1.0,5.0,20000.0
2009,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2009,4.0,29.0,2009,5.0,5.0,383465.0
2009,Meteorological,Storm,Philippines (the),PHL,South-Eastern Asia,2009,5.0,7.0,2009,5.0,10.0,401007.0
